company_name,domain,linkedin_url,hq_city,hq_country,employee_count,estimated_revenue,industry,signal(s),qualified (yes/no),notes
Pindi Solutions,https://www.pindisolutions.com,https://www.linkedin.com/company/pindi-solutions,King Of Prussia,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Planet Forward,https://www.theplanetforward.com,https://www.linkedin.com/company/planet-forward,Western Springs,US,172,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Pmb Transfer Gmbh,https://www.pmb-international.de,https://www.linkedin.com/company/pmb-transfer-gmbh,Boblingen,DE,169,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Positive Mental Health,https://www.positivementalhealth.co.uk,https://www.linkedin.com/company/positivementalhealth,Silsoe,GB,32,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
People Solutions Center,https://www.peoplesolutionscenter.com,https://www.linkedin.com/company/pplsolutionsctr,Saint Louis,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
PrideNow,https://www.pridenow.com,https://www.linkedin.com/company/pride-now,Erlanger,US,33,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Prime21 AG,https://www.prime21.ch,https://www.linkedin.com/company/prime21-ag,Zug,CH,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Princess Dental Staffing,https://www.princessdentalstaffing.com,https://www.linkedin.com/company/princess-dental-staffing,Scottsdale,US,156,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Profexa Consulting,https://www.profexa.it,https://www.linkedin.com/company/profexa,Bologna,IT,33,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Prohire,https://www.prohire.com,https://www.linkedin.com/company/prohire,Loma Linda,US,37,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Provenir Healthcare,https://provenirusa.com,https://www.linkedin.com/company/provenir-llc,San Antonio,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Provisional Recruiting + Staffing,https://www.provisional.com,https://www.linkedin.com/company/provisional-recruiting-and-staffing,Spokane,US,22,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Psinapse Technology, Ltd",https://www.psinapse.com,https://www.linkedin.com/company/psinapse,Livermore,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Pvr Technologies Inc,https://pvrtech.com,https://www.linkedin.com/company/pvr-technology-inc,Philadelphia,US,45,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Quality Support Services, Inc",https://qualitysupportservices.com,https://www.linkedin.com/company/qualitysupportservices,New Orleans,US,21,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Qualstaff Resources,https://www.qualstaff.com,https://www.linkedin.com/company/qualstaff-resources,Grapevine,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"R&l Associates, Inc",https://www.rlassociatesinc.net,https://www.linkedin.com/company/r&l-associates-inc.,Beverly,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Rainmakers,https://www.rainmakers.co,https://www.linkedin.com/company/rainmakers-inc.,San Francisco,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Ralph Andersen & Associates,https://www.ralphandersen.com,https://www.linkedin.com/company/ralph-andersen-&-associates,Rocklin,US,25,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Razzino Associates, Inc",https://www.razzinoassociates.com,https://www.linkedin.com/company/razzino-associates,Westwood,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"RedRiver Systems, LLC",https://www.redriversystems.com,https://www.linkedin.com/company/redriver-systems-llc,Addison,US,43,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Redstone Partners Llc,https://www.redstonepartners.com,https://www.linkedin.com/company/redstone-partners-llc,Cambridge,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
RedStream Technology,https://www.redstreamtechnology.com,https://www.linkedin.com/company/redstream-technology,New York,US,41,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Rekruiting Advisors,https://www.rekruitingadvisors.com,https://www.linkedin.com/company/rekruiting-advisors-llc,Miami,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"ResourceTek, LLC",https://www.resource-tek.com,https://www.linkedin.com/company/resourcetek-llc,Nashville,US,45,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
AGRI-SEARCH,https://www.agri-search.com,https://www.linkedin.com/company/rich-connell-agri-search-inc,Arthur,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Richard & Associates Hr,https://www.richardandassociateshr.com,https://www.linkedin.com/company/richardandassociateshr,Houston,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Rm Medics,https://www.rmmedics.co.uk,https://www.linkedin.com/company/rm-medics,Bedford,GB,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Rmg Staffing,https://www.rmgstaffing.com,https://www.linkedin.com/company/rmg-staffing,Miami,US,26,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Robbins Staffing Solutions Inc,https://www.robbinsstaffing.com,https://www.linkedin.com/company/robbins-staffing-solutions-inc-,Charlottesville,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Rome Staffing, Llc",https://www.romestaffing.com,https://www.linkedin.com/company/rome-staffing-llc,Harvey,US,17,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Ross Staffing, LLC",https://www.rossllc.net,https://www.linkedin.com/company/ross-staffing-solutions-llc,Pittsburgh,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Rubicon Consulting Uk Limited,https://www.rubiconconsulting.co.uk,https://www.linkedin.com/company/rubicon-consulting-uk-limited,Hockley Heath,GB,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Sage Staffing,https://www.sagestaffing.com,https://www.linkedin.com/company/sage-staffing,Santa Clarita,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Sakonnet,https://www.saksys.com,https://www.linkedin.com/company/sakonnet,San Francisco,US,20,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Savant Consulting,https://www.savantconsulting.com,https://www.linkedin.com/company/savant,San Francisco,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Search Recruitment Ltd,https://www.searchrecruitment.jobs,https://www.linkedin.com/company/search-recruitment,Farnborough,GB,55,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Seattle Search Group,https://www.seattlesearchgroup.com,https://www.linkedin.com/company/seattle-search-group,Bellevue,US,19,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Sequence Systems,https://www.sequencestaffing.com,https://www.linkedin.com/company/sequence-systems,Roseville,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Shyft6,https://www.shyft6.com,https://www.linkedin.com/company/shyft6,Maitland,US,31,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Simone & Associates,https://www.simone-group.com,https://www.linkedin.com/company/simone-&-associates-ny-ltd-,New York,US,26,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Simplehr,https://www.simplehr.com,https://www.linkedin.com/company/simplehr,Destin,US,33,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Sitters In A Second, Inc",https://www.sittersinasecond.com,https://www.linkedin.com/company/sitters-in-a-second-inc-,Palm Beach,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Sky Recruitment Solutions,https://www.skyrecruitmentsolutions.co.uk,https://www.linkedin.com/company/skyrecruitmentsolutions,Derby,GB,41,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Smart-Tek,https://www.smart-tek.net,https://www.linkedin.com/company/smart-tek,Foxboro,US,35,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Smart Top Services,https://www.smartts.es,https://www.linkedin.com/company/smart-top-service,Jerez De La Frontera,ES,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Snelling Staffing Services Of Mobile, Alabama",https://www.snellingmobile.com,https://www.linkedin.com/company/snelling-staffing-of-mobile-alabama,Mobile,US,20,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Soluzione Lavoro SpA,https://www.soluzionelavoro.com,https://www.linkedin.com/company/soluzione-lavoro-spa,Perugia,IT,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Staff It Solutions Inc,https://staffitsol.com,https://www.linkedin.com/company/staff-it-solutions-inc,Rolling Meadows,US,45,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Staff Matters, Llc",https://www.staffmattersinc.com,https://www.linkedin.com/company/staff-matters---tucson-owned-&-operated,Tucson,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Staff Smart, Inc",https://www.staffsmart.net,https://www.linkedin.com/company/staff-smart-inc-,San Diego,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Staffing One, Inc",https://www.staffingone.com,https://www.linkedin.com/company/staffing-one-inc.,Tucker,US,47,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Staffmarket,https://www.staffmarket.com,https://www.linkedin.com/company/staffmarket,Bradenton,US,16,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Stage Monkey Resources Inc,https://stagemonkeys.com,https://www.linkedin.com/company/stage-monkey-resources-inc,Stockton,US,33,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Star Wards, Inc",https://www.starwardsinc.com,https://www.linkedin.com/company/starwardsinc,Orlando,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Strategic Recruitment Solutions,https://www.strategicrecruitmentsolutions.com,https://www.linkedin.com/company/strategic-recruitment-solutions,New Orleans,US,23,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Stratus Staffing,https://www.stratusstaffing.com,https://www.linkedin.com/company/stratus-staffing,San Juan Capistrano,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Stss Inc,https://www.stssinc.com,https://www.linkedin.com/company/stss-inc,Cary,US,16,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Sun-It Solutions Inc,https://sun-itsolutions.com,https://www.linkedin.com/company/sun-it-solutionsinc,Jacksonville,US,32,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Sunshine Employment Resources,https://sunshineemployment.com,https://www.linkedin.com/company/sunshine-employment,Asheville,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Surveyor Placement Services,https://surveyorplacement.com,https://www.linkedin.com/company/surveyor-placement-services,Arvada,US,43,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Synergie Nederland,https://www.synergiejobs.nl,https://www.linkedin.com/company/synergienederland,Schijndel,NL,62,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Synergy Staffing,https://www.synergystaffing.com,https://www.linkedin.com/company/synergystaffing,Pittsburgh,US,51,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Tarvos Talent,https://www.tarvostalent.com,https://www.linkedin.com/company/tarvos-talent-512-828-6700,Austin,US,25,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Team Staffing Solutions, Inc",https://www.teamssi.com,https://www.linkedin.com/company/team-staffing-solutions-inc.,Muscatine,US,131,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"TeamBradley, Inc.",https://www.teambradley.com,https://www.linkedin.com/company/teambradley,Wheaton,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"Tekberry, Inc",https://www.tekberry.com,https://www.linkedin.com/company/tekberry,Santa Rosa,US,68,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Temp Staffing Inc,https://tempstaffinginc.com,https://www.linkedin.com/company/temp-staffing-inc,Indianapolis,US,18,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
TempoPHARMA,https://www.multihealthgroup.com/tempopharma-cabinet-outsourcing-et-de-recrutement,https://www.linkedin.com/company/tempopharma,Velizy-Villacoublay,FR,20,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
The Brooke Group,https://www.thebrookegroup.us,https://www.linkedin.com/company/the-brooke-group,Morgantown,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
Cannon Project,https://thecannonproject.com,https://www.linkedin.com/company/the-cannon-project,,US,19,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
The Carney Group,https://www.carneyjobs.com,https://www.linkedin.com/company/the-carney-group,Blue Bell,US,65,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
The CSP Group,https://www.thecspgroup.com,https://www.linkedin.com/company/the-csp-group,St. Louis,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
The French Agency Professional Placement,https://www.frenchagency.biz,https://www.linkedin.com/company/the-french-agency-tfa,Scottsdale,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
The Jameson Group,https://www.thejamesongroup.com,https://www.linkedin.com/company/the-jameson-group,Beverly Hills,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
The Orsus Group,https://www.theorsusgroup.com,https://www.linkedin.com/company/the-orsus-group,Troy,US,28,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
"The River Group, Inc",https://www.therivergroupinc.com,https://www.linkedin.com/company/the-river-group-inc.,Hilton Head Island,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,"Round 3: Blitz Find People scoped to company.linkedin_url (final batch of previously-unsourced companies); 2 obvious non-company/government entries (US Army, a UK district council) manually excluded post-hoc"
